"","h_1","h_2","h_3","h_4","h_5","h_6","h_7","theta_2","theta_3","theta_4","theta_5","theta_6","theta_7","cos_phi_2","cos_phi_3","cos_phi_4","cos_phi_5","cos_phi_6","cos_phi_7","B_r_1","B_r_2","B_r_3","B_r_4","B_r_5","B_r_6","B_R_1","B_R_2","B_R_3","B_R_4","B_R_5","B_R_6","ratio_2_4","ratio_2_6","ratio_4_6","inst_Phi_1","inst_Phi_2","inst_Phi_3","inst_Phi_4","inst_Phi_5","inst_Phi_6","inst_Theta_1","inst_Theta_2","inst_Theta_3","inst_Theta_4","inst_Theta_5","inst_Theta_6","V","V_1","V_2","V_3","V_4","V_5","V_6","V_7"
"if6 1 3-3_Spine43.mat",0.0926223750486801,0.344539318,0.348154652,0.333139106,0.346783348,0.339119294,0.210993459,1.577980037,1.48300769,1.540439993,-1.472023711,-2.604088699,2.124613518,-0.970082414,-0.908223519,-0.968166417,-0.998406383,-0.997473008,-0.983323288,0.279982406,0.330965967,0.438127493,0.567264052,0.625836717,0.500362052,0.169768445,0.159632688,0.253562308,0.377021633,0.42276737,0.309224929,4.048054666,2.928557121,0.723448017,0.304624614,-0.084451293,0.080843142,0.108997449,0.095172567,0.08273462,1.438037885,1.485810434,1.218610288,1.013246589,0.958876893,0.980898682,0.839166125,0.015789258,0.064877672,0.09586112,0.179026342,0.300176023,0.258658392,0.047613785
"if6 1 6-3_Spine11.mat",-0.0512176482732281,0.184203098,0.190066257,0.196799831,0.200456911,0.198151874,0.169958401,1.385301106,1.863881582,0.897990216,-1.306131802,-1.824977024,2.56563657,-0.957947804,-0.99421996,-0.998965751,-0.999989922,-0.998229668,-0.959808403,0.148490058,0.249755722,0.335743651,0.374540193,0.387045641,0.320197727,0.125083036,0.163352343,0.194278766,0.199482128,0.183993075,0.139218817,1.831308906,1.09263565,0.596641914,2.510653855,-0.376978857,-0.296893076,-0.173639276,-0.128194857,-0.203421027,1.532592427,1.47073516,1.385380306,1.337660127,1.303096706,1.319264108,0.187336782,0.003423137,0.019845766,0.037798601,0.05569435,0.061066144,0.046141399,0.01095556
"if6 1 5-1_Spine43.mat",0.000496023839110536,0.222658011,0.237483261,0.250646833,0.262558147,0.318430271,0.190980362,1.444257473,2.295319723,1.564800403,1.538956638,1.388228429,0.248930402,-0.957866827,-0.935308114,-0.913744411,-0.939577622,-0.940751844,-0.957665623,0.157385357,0.233288534,0.325624044,0.347032686,0.392545058,0.330165296,0.09103731,0.166026237,0.184783494,0.236293656,0.20437341,0.17712904,2.117153386,1.509910039,0.713179333,0.200314755,0.044208738,-0.381535363,-0.209135966,-0.133771139,-0.100843206,1.533503155,1.390219321,1.264694186,1.073705921,0.858698929,0.655835756,0.221759702,0.003684216,0.02113743,0.043680324,0.063832903,0.075314977,0.067458949,0.01845331
"m16 1 3-1_Spine35.mat",-0.0203492730944937,0.197930659,0.214020243,0.225432871,0.233475404,0.235076953,0.18284218,1.751089426,1.955140469,2.227931047,-2.743414843,0.119241908,-0.529648769,-0.973750109,-0.989699147,-0.973684384,-0.994227219,-0.804333112,-0.984600937,0.215915949,0.336214485,0.401146549,0.440837408,0.446605669,0.416320002,0.160955652,0.197925923,0.207079095,0.209202433,0.210743235,0.168107854,1.385881414,1.051710434,0.758874766,-0.56287002,-0.237827111,-0.258051861,-0.410668754,-0.635823426,-0.559977936,1.296298042,1.394516768,1.380631997,1.383577836,1.403592036,1.374812303,0.283518401,0.006013788,0.042187264,0.068656899,0.07705187,0.079141047,0.069146706,0.017715299
"m16 1 13-3_Spine36.mat",0.0182257344245812,0.324592602,0.306852846,0.317427197,0.288267602,0.305883567,0.19789468,0.303541745,2.518218943,-0.63823314,-1.272926566,2.364872985,0.034945145,-0.991186274,-0.972481036,-0.993163917,-0.996265377,-0.975541793,-0.98120167,0.285188172,0.303784788,0.383027815,0.301777486,0.421665721,0.436279973,0.167949508,0.168849948,0.196323347,0.158580579,0.258149184,0.255312116,0.93297473,2.171549577,2.32755455,-0.912651364,-0.712040676,-0.578607835,-0.562964297,-0.521628549,-0.581649371,1.435843494,1.397119829,1.40556461,1.384533709,1.455601877,1.456822902,0.409104241,0.014131748,0.060013654,0.072312745,0.070968901,0.079525086,0.12050273,0.0312579
"m16 2 4api_Spine47.mat",0.00544512501425399,0.283157733,0.279924761,0.36972507,0.263853188,0.285800886,0.149955111,2.02714622,1.739800808,1.709838157,-0.460339743,-2.357436875,1.874095207,-0.997443114,-0.976288026,-0.687457155,-0.92131835,-0.916332233,-0.95761887,0.146207539,0.189570384,0.263008624,0.221953805,0.32059985,0.308973264,0.097562156,0.113480303,0.0925313,0.14995314,0.234186183,0.230791861,1.547131349,3.314747225,2.142511835,-1.965944957,-1.201725204,-0.804928363,-0.084087617,0.077541607,0.099143137,1.510071438,1.514799908,1.423804191,0.975603716,0.874435428,0.865469421,0.196502237,0.003852779,0.016915211,0.022709522,0.027743819,0.048605072,0.070815521,0.015063703
"if6 1 3-3_Spine54.mat",0.0211113677685607,0.338677551,0.32053069,0.273903879,0.302894382,0.294524024,0.1749268,1.198926519,-2.632423651,-2.167404972,2.916483979,-1.497027663,-3.008483297,-0.871474692,-0.993060001,-0.986870944,-0.998270665,-0.989854684,-0.899501963,0.286034844,0.256223632,0.305436669,0.459712912,0.520399899,0.413161438,0.202830733,0.172415859,0.179211014,0.319562809,0.368929136,0.293261266,3.325420271,2.742698649,0.824767526,0.761530883,-2.716446408,-1.196536507,0.204976815,0.188732582,0.193442985,1.517899465,1.429906589,1.554098906,1.448191837,1.421489253,1.420032634,0.540019692,0.014505961,0.053752099,0.050624143,0.097177449,0.184915845,0.167709232,0.027555616
"if6 2 2-2_Spine33.mat",0.00169770155629224,0.066596494,0.15834679,0.174758906,0.192776208,0.151739321,0.140393427,-0.142974073,2.580848573,2.015782509,2.205530892,-0.167549725,-0.260773659,-0.957041452,-0.996925476,-0.854261259,-0.901603149,-0.88913992,-0.981296142,0.174295481,0.352460434,0.406101199,0.441969475,0.377954431,0.264761235,0.163722613,0.249732659,0.333523546,0.290482634,0.235306333,0.140386294,1.458568184,0.422273078,0.289512059,-0.582145496,-0.490718209,-0.368278886,-0.19577373,0.078372958,0.357297791,0.729457398,0.945791516,1.222226226,1.253861053,1.291856788,1.296165813,0.205726066,0.001551174,0.02456371,0.072746987,0.105191751,0.085562453,0.045362058,0.009133845
"if6 2 2-2_Spine44.mat",0.102443925069621,0.107963919,0.512302052,0.233198376,0.281868912,0.309150152,0.392224287,1.37127261,0.849170662,2.77773764,-2.644589307,0.033062176,2.315539133,-0.978677472,-0.851864253,-0.906464361,-0.991561157,-0.847596859,-0.430121172,0.292719629,0.47470611,0.396538003,0.614084197,0.723285739,0.703020591,0.181696175,0.266023756,0.188981736,0.287477092,0.287815986,0.228377207,1.3979316,1.271380542,0.909472639,0.510812814,3.132101125,0.736812161,0.32061477,0.166714257,0.203466257,1.232361363,0.737275292,1.317970764,1.186931236,1.130933645,1.165481949,0.626364522,0.018201217,0.079029753,0.142453383,0.132746201,0.257184028,0.251259193,0.08211097
"if6 1 12api_Spine124.mat",-0.00546878066521902,0.164179954,0.192709363,0.229406371,0.220800166,0.209923489,0.16860116,1.961258764,1.014126163,-1.787489473,0.504250301,2.797768786,-1.005613273,-0.8184008,-0.95765843,-0.890019926,-0.983677038,-0.995962978,-0.986197608,0.175865882,0.272341252,0.326506043,0.288299628,0.257260798,0.209896779,0.128218757,0.204844558,0.246530292,0.254386814,0.228375557,0.17319201,1.31462176,0.65162204,0.495672641,2.180417265,-0.156729183,-0.068122117,-0.033832267,-0.074997977,-0.094944498,1.359407369,1.24878052,0.992466584,1.073271839,1.100311419,1.13264136,0.201382881,0.005396012,0.030431285,0.063289642,0.075614692,0.061764607,0.038925577,0.008952378
"m16 1 9-2_Spine52.mat",0.0498206634503925,0.388986711,0.359841711,0.364284454,0.395515056,0.394899372,0.316947907,1.337684237,-0.820680644,2.748425246,2.415105179,-2.339111355,0.242691481,-0.916299717,-0.949846258,-0.971929454,-0.944566665,-0.999837888,-0.998949627,0.273858236,0.302840314,0.396211303,0.431048489,0.400543647,0.31257562,0.235294761,0.231130299,0.28797115,0.341599194,0.297486239,0.229280943,2.103644722,1.023888091,0.486721013,1.584445779,1.404238216,1.249057776,1.180249706,1.159168182,1.166073818,1.271968014,1.374814061,1.335465903,1.330968373,1.312386055,1.286628559,0.6332277,0.022708354,0.091432647,0.116565103,0.164968982,0.1708826,0.120646687,0.029788182
"if6 1 5-3_Spine73.mat",-0.0200648609397039,0.17761993,0.19921243,0.207050498,0.228494637,0.238984059,0.176903126,-2.960148786,1.598984453,1.342133933,1.214495555,1.296411452,-1.704376795,-0.975895628,-0.925096769,-0.952286783,-0.963288551,-0.986070138,-0.99002855,0.185259588,0.277428145,0.318682868,0.356072228,0.340389466,0.266544591,0.131792183,0.170148222,0.207696344,0.227116009,0.209338545,0.148974798,1.71319941,0.841210615,0.491017339,1.142237552,-3.012482184,-0.463516294,-0.110905328,-0.039937929,-0.017310971,1.479069962,1.524426737,1.509991723,1.415885778,1.331684807,1.317851064,0.180046577,0.004286737,0.026557462,0.04284758,0.054891017,0.056517869,0.038458366,0.00846407
"m16 2 10-2_Spine29.mat",0.0867286021733293,0.303130461,0.303428455,0.297395278,0.343441498,0.263717094,0.147323781,2.898813944,1.366171232,0.903135366,0.367507039,-2.708900268,2.795499473,-0.950693582,-0.986328457,-0.861512297,-0.95898412,-0.886033096,-0.370180314,0.292363732,0.414246102,0.476221969,0.613722931,0.632015562,0.46382135,0.207801131,0.263693833,0.394579961,0.461296395,0.477376841,0.356894848,2.591755375,1.515418591,0.584707417,2.280015153,-1.316055753,-1.142213666,-0.344137293,-0.131475146,-0.273208906,1.437971962,1.492940405,1.427501207,1.39306828,1.355806854,1.446766362,0.875857561,0.016252698,0.099617155,0.167461409,0.242662395,0.297190781,0.235070391,0.062308044
"api m16 1 9-1_Spine207.mat",0.0392176888990834,0.198813138,0.276413394,0.274863232,0.259107418,0.251192287,0.251876812,1.4378825,-2.844305923,0.226097864,0.109990013,-0.997830399,-0.093461237,-0.588609431,-0.876803332,-0.99464369,-0.984101309,-0.989535981,-0.913277368,0.236320478,0.431305475,0.530177399,0.482797128,0.362330287,0.243987517,0.225480811,0.309670681,0.28988406,0.264044413,0.232731013,0.165391135,0.954457509,0.302130643,0.316546981,0.471266931,0.252117135,-0.074002728,-0.132282529,-0.10084208,-0.090747578,1.27486983,0.91008038,0.938167117,1.004733855,1.015141345,0.968264697,0.439562516,0.009987056,0.093516756,0.18215704,0.172259685,0.11397823,0.061173908,0.012387489
